latitude,longitude,town,postcode,epci,county,total_weight,epci_weight,postcode_weight,town_weight,county_weight,num_county,num_epci,num_town
44.2823,0.75768,Laroque-Timbaut,47340.0,CA du Grand Villeneuvois,Lot-et-Garonne,1.2561399087946972,0.06097560975609756,0.019801980198019802,0.008695652173913044,1.1666666666666667,10.0,18.0,154.0
45.67193,0.28799,Mornac,16600.0,CA du Grand Angoulême,Charente,29.373688180058725,1.8170731707317074,0.11386138613861387,0.02608695652173913,27.416666666666668,1.0,14.0,210.0
45.29743,-0.48455000000000004,Chamouillac,17130.0,CC de la Haute Saintonge,Charente-Maritime,5.556367922052014,0.12195121951219512,0.01485148514851485,0.002898550724637681,5.416666666666667,2.0,56.0,65.0
45.24724,0.00953,Rioux-Martin,16210.0,CC Lavalette Tude Dronne,Charente,27.66177794343591,0.21951219512195122,0.019801980198019802,0.005797101449275362,27.416666666666668,1.0,32.0,237.0
45.76658,-0.54623,La Chapelle-des-Pots,17100.0,CA de Saintes,Charente-Maritime,5.5003428073454215,0.06097560975609756,0.019801980198019802,0.002898550724637681,5.416666666666667,2.0,11.0,139.0
45.68232,-0.09659000000000001,Triac-Lautrait,16200.0,CA du Grand Cognac,Charente,28.33564828911311,0.8170731707317073,0.09900990099009901,0.002898550724637681,27.416666666666668,1.0,15.0,326.0
46.29163,1.8526500000000001,Le Bourg-d'Hem,23220.0,CC Monts et Vallées Ouest Creuse,Creuse,1.034895652873877,0.012195121951219513,0.019801980198019802,0.002898550724637681,1.0,4.0,34.0,159.0
46.28255,1.86374,Anzême,23000.0,CA du Grand Guéret,Creuse,1.1130168796306992,0.08536585365853659,0.024752475247524754,0.002898550724637681,1.0,4.0,17.0,13.0
46.29735,1.92869,Jouillat,23220.0,CA du Grand Guéret,Creuse,1.1080663845811942,0.08536585365853659,0.019801980198019802,0.002898550724637681,1.0,4.0,17.0,130.0
46.37589,1.79248,Lourdoueix-Saint-Pierre,23360.0,CC Portes de la Creuse en Marche,Creuse,1.0644785793531633,0.04878048780487805,0.009900990099009901,0.005797101449275362,1.0,4.0,41.0,183.0
46.14305,-1.05229,Clavette,17220.0,CA de La Rochelle,Charente-Maritime,5.656585260859066,0.2073170731707317,0.0297029702970297,0.002898550724637681,5.416666666666667,2.0,10.0,83.0
45.942660000000004,-1.30721,Saint-Pierre-d'Oléron,17310.0,CC de l'Ile d'Oléron,Charente-Maritime,5.501189413745192,0.06097560975609756,0.01485148514851485,0.008695652173913044,5.416666666666667,2.0,54.0,279.0
46.34073,1.9108200000000002,Bonnat,23220.0,CC Portes de la Creuse en Marche,Creuse,1.0714810187275357,0.04878048780487805,0.019801980198019802,0.002898550724637681,1.0,4.0,41.0,40.0
46.38081,1.78938,Lourdoueix-Saint-Pierre,23360.0,CC Portes de la Creuse en Marche,Creuse,1.0644785793531633,0.04878048780487805,0.009900990099009901,0.005797101449275362,1.0,4.0,41.0,183.0
46.36322,1.89187,Linard,23220.0,CC Portes de la Creuse en Marche,Creuse,1.0714810187275357,0.04878048780487805,0.019801980198019802,0.002898550724637681,1.0,4.0,41.0,180.0
45.01273,-0.14305,Abzac,33230.0,CA du Libournais,Gironde,22.128996006705655,0.4268292682926829,0.0297029702970297,0.005797101449275362,21.666666666666668,7.0,19.0,1.0
46.09894,-0.8356600000000001,Péré,17700.0,CC Aunis Sud,Charente-Maritime,5.473296200245687,0.04878048780487805,0.0049504950495049506,0.002898550724637681,5.416666666666667,2.0,24.0,235.0
44.69554,-0.23844,Cantois,33760.0,CC rurales de l'Entre-Deux-Mers,Gironde,21.77473305124786,0.08536585365853659,0.019801980198019802,0.002898550724637681,21.666666666666668,7.0,80.0,56.0
44.9375,-0.55727,Blanquefort,33290.0,Bordeaux Métropole,Gironde,22.90272845948434,1.0853658536585367,0.1188118811881188,0.03188405797101449,21.666666666666668,7.0,1.0,38.0
44.82799,-0.28332,Saint-Quentin-de-Baron,33750.0,CA du Libournais,Gironde,22.140948941129533,0.4268292682926829,0.04455445544554455,0.002898550724637681,21.666666666666668,7.0,19.0,282.0
